grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,AMV_index,IPO_index,member,psl_trend_forced,row_id,member_id
3617,43.75,-26.25,26.25,0.0,3,18.21068779701353,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,15.851954613226708,1G_3617,6
3618,46.25,-26.25,26.25,0.0,3,19.13364697583225,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.245667032688456,1G_3618,6
3619,48.75,-26.25,26.25,0.0,3,20.67621558951797,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.32975073079093,1G_3619,6
3620,51.25,-26.25,26.25,0.0,3,22.756551544834185,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,16.12667360379697,1G_3620,6
3621,53.75,-26.25,26.25,0.0,3,23.500564286067537,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,17.899870533628533,1G_3621,6
3622,56.25,-26.25,26.25,0.0,3,23.165051812331548,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,19.23593711566005,1G_3622,6
3623,58.75,-26.25,26.25,0.0,3,21.73837439153302,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,20.439309329460592,1G_3623,6
3624,61.25,-26.25,26.25,0.0,3,18.909620760685183,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,21.445584695408996,1G_3624,6
3625,63.75,-26.25,26.25,0.0,3,15.945232459970514,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,22.46223157653671,1G_3625,6
3626,66.25,-26.25,26.25,0.0,3,13.972928172546128,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,23.780165734253213,1G_3626,6
3627,68.75,-26.25,26.25,0.0,3,13.62032423331855,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.29285095701827,1G_3627,6
3628,71.25,-26.25,26.25,0.0,3,14.100639005805643,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,26.774583983323936,1G_3628,6
3629,73.75,-26.25,26.25,0.0,3,14.858157704631008,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.163897510149564,1G_3629,6
3630,76.25,-26.25,26.25,0.0,3,15.539177531777248,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,29.493394532384457,1G_3630,6
3631,78.75,-26.25,26.25,0.0,3,17.217593493546904,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,30.862520954838757,1G_3631,6
3632,81.25,-26.25,26.25,0.0,3,20.38434467848332,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,32.19649482730876,1G_3632,6
3633,83.75,-26.25,26.25,0.0,3,23.979297523843027,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,33.573013873198725,1G_3633,6
3634,86.25,-26.25,26.25,0.0,3,26.86026059983479,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,34.98268328637036,1G_3634,6
3635,88.75,-26.25,26.25,0.0,3,27.891124459773312,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.09337591120027,1G_3635,6
3636,91.25,-26.25,26.25,0.0,3,27.01299345158437,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.64399998925547,1G_3636,6
3637,93.75,-26.25,26.25,0.0,3,24.634716492526877,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.682481455661,1G_3637,6
3638,96.25,-26.25,26.25,0.0,3,21.373050540128087,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.54184919382273,1G_3638,6
3639,98.75,-26.25,26.25,0.0,3,17.813164804983252,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.43489817914307,1G_3639,6
3640,101.25,-26.25,26.25,0.0,3,15.559213651987518,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.66138319696992,1G_3640,6
3641,103.75,-26.25,26.25,0.0,3,14.580520507534224,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,37.12194545899455,1G_3641,6
3642,106.25,-26.25,26.25,0.0,3,14.408506241254234,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,36.47191255716821,1G_3642,6
3643,108.75,-26.25,26.25,0.0,3,15.172101803237677,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,33.69467318534625,1G_3643,6
3644,111.25,-26.25,26.25,0.0,3,14.513680171888485,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.75567608792732,1G_3644,6
3645,113.75,-26.25,26.25,0.0,3,8.39866532908708,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,19.692221187106284,1G_3645,6
3646,116.25,-26.25,26.25,1.0,0,-2.168627334779966,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,10.43915867902952,1G_3646,6
3647,118.75,-26.25,26.25,1.0,0,-10.418855760217204,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,7.42839323534557,1G_3647,6
3648,121.25,-26.25,26.25,1.0,0,-11.00858474543702,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,8.333202176536833,1G_3648,6
3649,123.75,-26.25,26.25,1.0,0,-8.754096830996474,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,10.377473495262652,1G_3649,6
3650,126.25,-26.25,26.25,1.0,0,-10.60875830469334,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,12.696787889511254,1G_3650,6
3651,128.75,-26.25,26.25,1.0,0,-11.877695258437834,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,15.78371262031205,1G_3651,6
3652,131.25,-26.25,26.25,1.0,0,-11.702639806728495,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,18.477592553,1G_3652,6
3653,133.75,-26.25,26.25,1.0,0,-12.450929575409305,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,18.36069605799071,1G_3653,6
3654,136.25,-26.25,26.25,1.0,0,-12.746579527177497,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,16.380692718881185,1G_3654,6
3655,138.75,-26.25,26.25,1.0,0,-11.64985195455853,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.741936061627554,1G_3655,6
3656,141.25,-26.25,26.25,1.0,0,-8.28339944961429,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,15.249421348456174,1G_3656,6
3657,143.75,-26.25,26.25,1.0,0,-1.2353632071857592,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,18.490434158114805,1G_3657,6
3658,146.25,-26.25,26.25,1.0,0,8.776748676138677,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,23.91513345054041,1G_3658,6
3659,148.75,-26.25,26.25,1.0,0,18.211298340036784,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,29.326289345819987,1G_3659,6
3660,151.25,-26.25,26.25,1.0,0,20.362944514855148,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,34.595201424678955,1G_3660,6
3661,153.75,-26.25,26.25,0.0,2,13.493451688683349,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,39.44683238257453,1G_3661,6
3662,156.25,-26.25,26.25,0.0,2,8.98499992472007,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,42.46445079352491,1G_3662,6
3663,158.75,-26.25,26.25,0.0,2,11.196515054873634,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,44.75633696077145,1G_3663,6
3664,161.25,-26.25,26.25,0.0,2,16.209786837938765,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,47.401215886225074,1G_3664,6
3665,163.75,-26.25,26.25,0.0,2,23.30720136261179,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,50.42145864606157,1G_3665,6
3666,166.25,-26.25,26.25,0.0,2,30.92834436643524,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,53.5029803529399,1G_3666,6
3667,168.75,-26.25,26.25,0.0,2,37.2103274255758,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,56.53299753815576,1G_3667,6
3668,171.25,-26.25,26.25,0.0,2,42.11505094262669,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,59.34447850803888,1G_3668,6
3669,173.75,-26.25,26.25,0.0,2,46.186780807035845,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,61.80305970897125,1G_3669,6
3670,176.25,-26.25,26.25,0.0,2,49.017132756544136,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,63.65984108869314,1G_3670,6
3671,178.75,-26.25,26.25,0.0,2,50.72069496414681,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,64.79272989962833,1G_3671,6
3672,181.25,-26.25,26.25,0.0,2,51.71010419054172,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,65.23769285555214,1G_3672,6
3673,183.75,-26.25,26.25,0.0,2,50.50802178920453,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,64.89054198354606,1G_3673,6
3674,186.25,-26.25,26.25,0.0,2,47.07822872652118,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,63.77537444056585,1G_3674,6
3675,188.75,-26.25,26.25,0.0,2,42.81810798845069,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,62.07342646752976,1G_3675,6
3676,191.25,-26.25,26.25,0.0,2,37.42232540810834,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,59.96602507211384,1G_3676,6
3677,193.75,-26.25,26.25,0.0,2,30.78656001344679,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,57.39313302271925,1G_3677,6
3678,196.25,-26.25,26.25,0.0,2,23.58077306088131,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,54.5282303283773,1G_3678,6
3679,198.75,-26.25,26.25,0.0,2,16.42314610803354,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,51.9016418320592,1G_3679,6
3680,201.25,-26.25,26.25,0.0,2,9.31856316325714,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,49.55412064310608,1G_3680,6
3681,203.75,-26.25,26.25,0.0,2,3.1091069564316185,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,47.454444164972045,1G_3681,6
3682,206.25,-26.25,26.25,0.0,2,-1.0880244027550656,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,45.81551806292186,1G_3682,6
3683,208.75,-26.25,26.25,0.0,2,-4.355388024293167,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,44.68753612987723,1G_3683,6
3684,211.25,-26.25,26.25,0.0,2,-7.405344802243402,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,44.01957161878563,1G_3684,6
3685,213.75,-26.25,26.25,0.0,2,-10.653996761115495,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,43.76819241651643,1G_3685,6
3686,216.25,-26.25,26.25,0.0,2,-14.357676573290927,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,43.76555057264056,1G_3686,6
3687,218.75,-26.25,26.25,0.0,2,-16.87948159427577,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,43.58308225734754,1G_3687,6
3688,221.25,-26.25,26.25,0.0,2,-17.86393987646668,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,43.04625363035257,1G_3688,6
3689,223.75,-26.25,26.25,0.0,2,-18.05713497834865,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,42.11751290071823,1G_3689,6
3690,226.25,-26.25,26.25,0.0,2,-18.6950245866596,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,40.87777642162149,1G_3690,6
3691,228.75,-26.25,26.25,0.0,2,-20.5621512914939,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,39.43181761209289,1G_3691,6
3692,231.25,-26.25,26.25,0.0,2,-22.95290206188734,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,37.685221999219074,1G_3692,6
3693,233.75,-26.25,26.25,0.0,2,-24.980006720285942,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,35.57865279997279,1G_3693,6
3694,236.25,-26.25,26.25,0.0,2,-24.96595923771184,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,33.35821145455384,1G_3694,6
3695,238.75,-26.25,26.25,0.0,2,-23.899876739768292,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,31.334951978653635,1G_3695,6
3696,241.25,-26.25,26.25,0.0,2,-24.702437009919997,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,29.589559514803003,1G_3696,6
3697,243.75,-26.25,26.25,0.0,2,-27.910809486390463,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.46424126204756,1G_3697,6
3698,246.25,-26.25,26.25,0.0,2,-32.794531790256286,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.060612987775947,1G_3698,6
3699,248.75,-26.25,26.25,0.0,2,-38.2009426356216,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,27.97426032133534,1G_3699,6
3700,251.25,-26.25,26.25,0.0,2,-43.545675985729645,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,27.87522661751645,1G_3700,6
3701,253.75,-26.25,26.25,0.0,2,-48.449325447887325,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,27.60976743260291,1G_3701,6
3702,256.25,-26.25,26.25,0.0,2,-52.094340351732406,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,27.16037891725567,1G_3702,6
3703,258.75,-26.25,26.25,0.0,2,-54.00636274529474,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,26.554746977648087,1G_3703,6
3704,261.25,-26.25,26.25,0.0,2,-53.36157334070925,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.958456193834145,1G_3704,6
3705,263.75,-26.25,26.25,0.0,2,-50.35476756254217,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.62278815531672,1G_3705,6
3706,266.25,-26.25,26.25,0.0,2,-46.07817175757032,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.512001999363825,1G_3706,6
3707,268.75,-26.25,26.25,0.0,2,-40.63678523760488,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.543636721376497,1G_3707,6
3708,271.25,-26.25,26.25,0.0,2,-34.63320479841055,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.382093986448417,1G_3708,6
3709,273.75,-26.25,26.25,0.0,2,-28.69821169009446,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,24.75559497357782,1G_3709,6
3710,276.25,-26.25,26.25,0.0,2,-22.661214972423675,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,23.802833240174333,1G_3710,6
3711,278.75,-26.25,26.25,0.0,2,-16.13640399537042,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,22.80475267196106,1G_3711,6
3712,281.25,-26.25,26.25,0.0,1,-10.045960489425728,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,21.418090916654947,1G_3712,6
3713,283.75,-26.25,26.25,0.0,1,-7.03722550721064,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,17.857298811107768,1G_3713,6
3714,286.25,-26.25,26.25,0.0,1,-11.045383368870787,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,11.124374806105934,1G_3714,6
3715,288.75,-26.25,26.25,0.0,1,-11.123521673816477,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,11.389667282387292,1G_3715,6
3716,291.25,-26.25,26.25,1.0,0,25.50090961271484,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,25.55685882462095,1G_3716,6
3717,293.75,-26.25,26.25,1.0,0,20.514111686062595,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,23.08992419342757,1G_3717,6
3718,296.25,-26.25,26.25,1.0,0,-21.113339361873344,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,7.534742297416383,1G_3718,6
3719,298.75,-26.25,26.25,1.0,0,-26.12916660144144,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,1.4696819198337094,1G_3719,6
3720,301.25,-26.25,26.25,1.0,0,-25.45035854961626,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,-2.484588309961216,1G_3720,6
3721,303.75,-26.25,26.25,1.0,0,-24.90967279747162,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,-3.35158431829498,1G_3721,6
3722,306.25,-26.25,26.25,1.0,0,-23.06940011383819,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,0.6023203104659304,1G_3722,6
3723,308.75,-26.25,26.25,1.0,0,-15.77693085593604,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,9.653275304695889,1G_3723,6
3724,311.25,-26.25,26.25,0.0,0,-12.887252696583088,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,15.256044324875344,1G_3724,6
3725,313.75,-26.25,26.25,0.0,1,-16.27870302335929,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.143900651625156,1G_3725,6
3726,316.25,-26.25,26.25,0.0,1,-17.3433853574228,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,13.60114289748281,1G_3726,6
3727,318.75,-26.25,26.25,0.0,1,-13.080763733514086,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,17.109682407875603,1G_3727,6
3728,321.25,-26.25,26.25,0.0,1,-4.294212529519245,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,22.740561354680302,1G_3728,6
3729,323.75,-26.25,26.25,0.0,1,7.275568896435832,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.89379978064499,1G_3729,6
3730,326.25,-26.25,26.25,0.0,1,19.596917095866825,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,34.94860808968413,1G_3730,6
3731,328.75,-26.25,26.25,0.0,1,29.447801368669857,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,40.05998987536871,1G_3731,6
3732,331.25,-26.25,26.25,0.0,1,36.27094762782177,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,43.549908904958095,1G_3732,6
3733,333.75,-26.25,26.25,0.0,1,40.93482616489079,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,45.396851352196215,1G_3733,6
3734,336.25,-26.25,26.25,0.0,1,43.0391420769616,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,45.71455405955308,1G_3734,6
3735,338.75,-26.25,26.25,0.0,1,41.30580080859451,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,44.45930929968416,1G_3735,6
3736,341.25,-26.25,26.25,0.0,1,36.4136362404174,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,42.06988022880192,1G_3736,6
3737,343.75,-26.25,26.25,0.0,1,30.180488198860274,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,39.04323413457682,1G_3737,6
3738,346.25,-26.25,26.25,0.0,1,23.508707438583745,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,35.65513939309432,1G_3738,6
3739,348.75,-26.25,26.25,0.0,1,17.2353506031524,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,32.135550409539135,1G_3739,6
3740,351.25,-26.25,26.25,0.0,1,11.523383182847066,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,28.57496662925793,1G_3740,6
3741,353.75,-26.25,26.25,0.0,1,5.757776590126015,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,24.69832771625352,1G_3741,6
3742,356.25,-26.25,26.25,0.0,1,-0.8384229593700506,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,20.44534189088699,1G_3742,6
3743,358.75,-26.25,26.25,0.0,1,-7.600320126796588,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,16.40884987515097,1G_3743,6
3744,1.25,-23.75,23.75,0.0,1,-8.779048857589421,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,9.886779502359728,1G_3744,6
3745,3.75,-23.75,23.75,0.0,1,-10.479363809657736,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,7.01578942521087,1G_3745,6
3746,6.25,-23.75,23.75,0.0,1,-10.960222296246997,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,3.9321527886118153,1G_3746,6
3747,8.75,-23.75,23.75,0.0,1,-10.26579395142083,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,0.6859867137589062,1G_3747,6
3748,11.25,-23.75,23.75,0.0,1,-8.166616747422768,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,-2.0038249552922345,1G_3748,6
3749,13.75,-23.75,23.75,0.0,1,-3.348551792011328,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,-0.8176019742192043,1G_3749,6
3750,16.25,-23.75,23.75,1.0,0,-6.196837333065972,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,3.786369813890356,1G_3750,6
3751,18.75,-23.75,23.75,1.0,0,-21.519709574272568,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,3.428500035623835,1G_3751,6
3752,21.25,-23.75,23.75,1.0,0,-32.491428945801424,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,0.4948391876240287,1G_3752,6
3753,23.75,-23.75,23.75,1.0,0,-36.07974459880335,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,2.3702241798641173,1G_3753,6
3754,26.25,-23.75,23.75,1.0,0,-32.879923923161016,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,7.266581338554915,1G_3754,6
3755,28.75,-23.75,23.75,1.0,0,-19.502547363126038,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,13.255514678421804,1G_3755,6
3756,31.25,-23.75,23.75,1.0,0,-10.565406352459648,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.28656505516938,1G_3756,6
3757,33.75,-23.75,23.75,1.0,0,-7.403297281365234,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,13.796227540474272,1G_3757,6
3758,36.25,-23.75,23.75,0.0,3,-2.775212547974056,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,15.400175188254924,1G_3758,6
3759,38.75,-23.75,23.75,0.0,3,1.6586114807559913,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,14.749481742778428,1G_3759,6
3760,41.25,-23.75,23.75,0.0,3,4.967067225355272,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,12.719768463610736,1G_3760,6
3761,43.75,-23.75,23.75,0.0,0,6.057586673761565,1.0897317043058377,-0.0030914111097561,-0.0255321753446877,1G,11.25552807967606,1G_3761,6
